id,game,category,item,irt
316,4,animals,cheetah,
316,4,animals,giraffe,
316,4,animals,moose,
316,4,animals,buffalo,
316,4,animals,gopher,
316,4,animals,groundhog,
316,4,animals,mole,
316,4,animals,bird,
316,4,animals,snake,
316,4,animals,turtle,
316,4,animals,shark,
316,4,animals,whale,
316,4,animals,mongoose,
316,4,animals,lemur,
316,4,animals,ape,
316,4,animals,monkey,
316,5,animals,fox,
316,5,animals,bird,
316,5,animals,rat,
316,5,animals,mouse,
316,5,animals,cow,
316,5,animals,deer,
316,5,animals,antelope,
316,5,animals,buffalo,
316,5,animals,beaver,
316,5,animals,rabbit,
316,5,animals,coyote,
316,5,animals,wolf,
316,5,animals,caribou,
316,5,animals,grizzly bear,
316,5,animals,whale,
316,5,animals,snake,
316,5,animals,dog,
316,5,animals,cat,
316,5,animals,parrot,
316,5,animals,gopher,
317,4,animals,antelope,
317,4,animals,zebra,
317,4,animals,elephant,
317,4,animals,cheetah,
317,4,animals,ocelot,
317,4,animals,leopard,
317,4,animals,snake,
317,4,animals,boa constrictor,
317,4,animals,dog,
317,4,animals,cat,
317,4,animals,llama,
317,4,animals,vicuna,
317,4,animals,alpaca,
317,4,animals,pig,
317,4,animals,cow,
317,4,animals,horse,
317,4,animals,sheep,
317,4,animals,bison,
317,4,animals,elk,
317,4,animals,moose,
317,4,animals,wolf,
317,4,animals,raccoon,
317,4,animals,beaver,
317,4,animals,porcupine,
317,4,animals,muskrat,
317,4,animals,rat,
317,4,animals,mouse,
317,4,animals,mole,
317,4,animals,vole,
317,4,animals,crocodile,
317,4,animals,alligator,
317,4,animals,heron,
317,4,animals,robin,
317,4,animals,blue bird,
317,4,animals,cardinal,
317,4,animals,finch,
317,4,animals,red-bellied woodpecker,
317,5,animals,anteater,
317,5,animals,bobcat,
317,5,animals,cat,
317,5,animals,dog,
317,5,animals,frog,
317,5,animals,giraffe,
317,5,animals,hippopotamus,
317,5,animals,ibis,
317,5,animals,jackal,
317,5,animals,kangaroo,
317,5,animals,lion,
317,5,animals,leopard,
317,5,animals,parrot,
317,5,animals,rat,
317,5,animals,rhinoceros,
317,5,animals,jaguar,
317,5,animals,tiger,
317,5,animals,walrus,
317,5,animals,hyena,
317,5,animals,warthog,
317,5,animals,deer,
317,5,animals,raccoon,
317,5,animals,skunk,
317,5,animals,possum,
319,4,animals,zebra,
319,4,animals,giraffe,
319,4,animals,elephant,
319,4,animals,cat,
319,4,animals,dog,
319,4,animals,lion,
319,4,animals,tiger,
319,4,animals,manatee,
319,4,animals,dolphin,
319,4,animals,shark,
319,4,animals,monkey,
319,4,animals,seal,
319,4,animals,orangutan,
319,4,animals,parakeet,
319,4,animals,eagle,
319,4,animals,owl,
319,4,animals,bird,
319,4,animals,bear,
319,4,animals,bobcat,
319,4,animals,moose,
319,4,animals,elk,
319,4,animals,polar bear,
319,4,animals,skunk,
319,4,animals,gopher,
319,4,animals,beaver,
319,4,animals,squirrel,
319,4,animals,deer,
319,4,animals,aardvark,
319,5,animals,lion,
319,5,animals,tiger,
319,5,animals,bear,
319,5,animals,giraffe,
319,5,animals,otter,
319,5,animals,skunk,
319,5,animals,cat,
319,5,animals,dog,
319,5,animals,mouse,
319,5,animals,muskrat,
319,5,animals,beaver,
319,5,animals,fish,
319,5,animals,whale,
319,5,animals,squid,
319,5,animals,tazmanian devil,
319,5,animals,monkey,
319,5,animals,elephant,
319,5,animals,cow,
319,5,animals,horse,
319,5,animals,pig,
319,5,animals,sheep,
319,5,animals,goat,
319,5,animals,rat,
319,5,animals,boll weevil,
319,5,animals,gopher,
319,5,animals,hamster,
319,5,animals,gerbil,
319,5,animals,peacock,
319,5,animals,hawk,
319,5,animals,eagle,
320,4,animals,hippopotamus,
320,4,animals,rhinoceros,
320,4,animals,giraffe,
320,4,animals,black bear,
320,4,animals,brown bear,
320,4,animals,polar bear,
320,4,animals,flamingo,
320,4,animals,dog,
320,4,animals,cat,
320,4,animals,fish,
320,4,animals,porpoise,
320,4,animals,gerbil,
320,4,animals,hamster,
320,4,animals,squirrel,
320,4,animals,chipmunk,
320,4,animals,gopher,
320,4,animals,bird,
320,4,animals,lion,
320,4,animals,tiger,
320,4,animals,elephant,
320,4,animals,squirrel,
320,5,animals,aardvark,
320,5,animals,armadillo,
320,5,animals,bear,
320,5,animals,raccoon,
320,5,animals,caterpillar,
320,5,animals,lion,
320,5,animals,tiger,
320,5,animals,monkey,
320,5,animals,polar bear,
320,5,animals,bear,
320,5,animals,dog,
320,5,animals,cat,
320,5,animals,squirrel,
320,5,animals,gerbil,
320,5,animals,hamster,
320,5,animals,snake,
320,5,animals,worm,
320,5,animals,mosquito,
320,5,animals,butterfly,
320,5,animals,moth,
320,5,animals,lizard,
320,5,animals,penguin,
321,4,animals,cow,
321,4,animals,horse,
321,4,animals,pig,
321,4,animals,chicken,
321,4,animals,monkey,
321,4,animals,zebra,
321,4,animals,giraffe,
321,4,animals,buffalo,
321,4,animals,chimpanzee,
321,4,animals,alligator,
321,4,animals,ostrich,
321,4,animals,canary,
321,4,animals,lion,
321,4,animals,tiger,
321,4,animals,jaguar,
321,4,animals,moose,
321,4,animals,deer,
321,4,animals,elk,
321,4,animals,snake,
321,4,animals,lizard,
321,4,animals,orangutan,
321,4,animals,baboon,
321,4,animals,ape,
321,4,animals,gorilla,
321,4,animals,camel,
321,4,animals,rhinoceros,
321,5,animals,cow,
321,5,animals,pigs,
321,5,animals,chicken,
321,5,animals,duck,
321,5,animals,goose,
321,5,animals,bird,
321,5,animals,canary,
321,5,animals,zebra,
321,5,animals,monkey,
321,5,animals,ape,
321,5,animals,fox,
321,5,animals,dog,
321,5,animals,cat,
321,5,animals,giraffe,
321,5,animals,goose,
321,5,animals,horse,
321,5,animals,owl,
322,4,animals,cat,
322,4,animals,dog,
322,4,animals,leopard,
322,4,animals,monkey,
322,4,animals,elephant,
322,4,animals,alligator,
322,4,animals,horse,
322,4,animals,cow,
322,4,animals,chicken,
322,4,animals,sheep,
322,4,animals,giraffe,
322,4,animals,rabbit,
322,4,animals,deer,
322,4,animals,mouse,
322,4,animals,gerbil,
322,4,animals,fish,
322,5,animals,leopard,
322,5,animals,bear,
322,5,animals,dog,
322,5,animals,+,
322,5,animals,+,
322,5,animals,+,
322,5,animals,deer,
322,5,animals,antelope,
322,5,animals,wildebeest,
322,5,animals,elephant,
322,5,animals,lion,
322,5,animals,tiger,
322,5,animals,pig,
322,5,animals,kitten,
322,5,animals,rabbit,
322,5,animals,hamster,
322,5,animals,gerbil,
322,5,animals,chipmunk,
322,5,animals,gopher,
323,4,animals,cat,
323,4,animals,donkey,
323,4,animals,horse,
323,4,animals,cow,
323,4,animals,duck,
323,4,animals,penguin,
323,4,animals,whale,
323,4,animals,shark,
323,4,animals,fish,
323,4,animals,kangaroo,
323,4,animals,zebra,
323,4,animals,monkey,
323,4,animals,parrot,
323,4,animals,squirrel,
323,4,animals,beaver,
323,4,animals,chimpanzee,
323,4,animals,badger,
323,4,animals,mole,
323,4,animals,elephant,
323,4,animals,lion,
323,4,animals,tiger,
323,4,animals,polar bear,
323,4,animals,chicken,
323,4,animals,dog,
323,5,animals,cat,
323,5,animals,dog,
323,5,animals,zebra,
323,5,animals,monkey,
323,5,animals,giraffe,
323,5,animals,elephant,
323,5,animals,anteater,
323,5,animals,lion,
323,5,animals,tiger,
323,5,animals,panda,
323,5,animals,ant,
323,5,animals,spider,
323,5,animals,snake,
323,5,animals,orangutan,
323,5,animals,gorilla,
323,5,animals,fox,
323,5,animals,wolf,
323,5,animals,camel,
323,5,animals,goat,
323,5,animals,cow,
323,5,animals,horse,
324,3,animals,cat,
324,3,animals,dog,
324,3,animals,horse,
324,3,animals,tiger,
324,3,animals,elephant,
324,3,animals,giraffe,
324,3,animals,rhinoceros,
324,3,animals,leopard,
324,3,animals,eagle,
324,3,animals,fish,
324,3,animals,chicken,
324,3,animals,turkey,
324,3,animals,polar bear,
324,3,animals,black bear,
324,3,animals,grizzly bear,
324,3,animals,horse,
324,3,animals,bull,
324,3,animals,lamb,
324,4,animals,dog,
324,4,animals,cat,
324,4,animals,horse,
324,4,animals,lion,
324,4,animals,donkey,
324,4,animals,elephant,
324,4,animals,rhinoceros,
324,4,animals,giraffe,
324,4,animals,horse,
324,4,animals,tiger,
324,4,animals,bobcat,
324,4,animals,mink,
324,4,animals,marten,
324,4,animals,kangaroo,
324,4,animals,whale,
324,4,animals,zebra,
324,5,animals,cat,
324,5,animals,dog,
324,5,animals,horse,
324,5,animals,lion,
324,5,animals,tiger,
324,5,animals,donkey,
324,5,animals,rabbit,
324,5,animals,elephant,
324,5,animals,giraffe,
324,5,animals,gorilla,
324,5,animals,monkey,
324,5,animals,anteater,
324,5,animals,badger,
324,5,animals,wolverine,
324,5,animals,cow,
324,5,animals,horse,
324,5,animals,sheep,
324,5,animals,chicken,
324,5,animals,duck,
324,5,animals,goose,
324,5,animals,swan,
325,4,animals,aardvark,
325,4,animals,bear,
325,4,animals,beaver,
325,4,animals,coyote,
325,4,animals,dog,
325,4,animals,elephant,
325,4,animals,giraffe,
325,4,animals,fox,
325,4,animals,hamster,
325,4,animals,kangaroo,
325,4,animals,mouse,
325,4,animals,monkey,
325,4,animals,orangutan,
325,4,animals,kitten,
325,4,animals,cat,
325,4,animals,horse,
325,4,animals,donkey,
325,4,animals,mule,
325,4,animals,zebra,
325,4,animals,lion,
325,4,animals,tiger,
325,4,animals,rat,
325,4,animals,mouse,
325,5,animals,aardvark,
325,5,animals,ant,
325,5,animals,bear,
325,5,animals,cow,
325,5,animals,cat,
325,5,animals,dog,
325,5,animals,elephant,
325,5,animals,ferret,
325,5,animals,gorilla,
325,5,animals,hamster,
325,5,animals,tiger,
325,5,animals,snake,
325,5,animals,lion,
325,5,animals,mouse,
325,5,animals,snail,
325,5,animals,caterpillar,
325,5,animals,giraffe,
325,5,animals,zebra,
325,5,animals,monkey,
326,3,animals,bird,
326,3,animals,cat,
326,3,animals,dog,
326,3,animals,gerbil,
326,3,animals,hamster,
326,3,animals,snake,
326,3,animals,tiger,
326,3,animals,lion,
326,3,animals,bear,
326,3,animals,wolf,
326,3,animals,fish,
326,3,animals,coyote,
326,3,animals,fisher,
326,3,animals,wolverine,
326,3,animals,zebra,
326,3,animals,giraffe,
326,3,animals,elephant,
326,3,animals,monkey,
326,3,animals,alligator,
326,3,animals,komodo dragon,
326,3,animals,lemur,
326,3,animals,chipmunk,
326,3,animals,squirrel,
326,3,animals,woodchuck,
326,3,animals,raccoon,
327,4,animals,aardvark,
327,4,animals,albatross,
327,4,animals,anteater,
327,4,animals,antelope,
327,4,animals,bison,
327,4,animals,bear,
327,4,animals,buffalo,
327,4,animals,cow,
327,4,animals,cat,
327,4,animals,canary,
327,4,animals,elk,
327,4,animals,elephant,
327,4,animals,fox,
327,4,animals,giraffe,
327,4,animals,hippopotamus,
327,4,animals,zebra,
327,4,animals,kangaroo,
327,4,animals,lemur,
327,4,animals,llama,
327,4,animals,lamb,
327,4,animals,possum,
327,4,animals,tiger,
327,4,animals,lion,
327,4,animals,dog,
327,4,animals,cat,
327,4,animals,rat,
327,4,animals,mouse,
327,4,animals,bat,
327,4,animals,weasel,
327,4,animals,ermine,
327,5,animals,aardvark,
327,5,animals,albatross,
327,5,animals,bear,
327,5,animals,beaver,
327,5,animals,lion,
327,5,animals,cougar,
327,5,animals,elk,
327,5,animals,deer,
327,5,animals,bison,
327,5,animals,dog,
327,5,animals,cat,
327,5,animals,canary,
327,5,animals,robin,
327,5,animals,weasel,
327,5,animals,stoat,
327,5,animals,ground hog,
327,5,animals,woodchuck,
327,5,animals,loon,
327,5,animals,duck,
327,5,animals,turkey,
327,5,animals,chicken,
327,5,animals,caribou,
327,5,animals,polar bear,
327,5,animals,panda,
327,5,animals,kangaroo,
327,5,animals,emu,
327,5,animals,wombat,
327,5,animals,tasmanian devil,
328,4,animals,elephant,
328,4,animals,baboon,
328,4,animals,tiger,
328,4,animals,lion,
328,4,animals,hyena,
328,4,animals,bear,
328,4,animals,dog,
328,4,animals,cat,
328,4,animals,whale,
328,4,animals,shark,
328,4,animals,giraffe,
328,4,animals,lion,
328,4,animals,eagle,
328,4,animals,gorilla,
328,4,animals,monkey,
328,4,animals,chimpanzee,
328,4,animals,snake,
328,5,animals,bear,
328,5,animals,gorilla,
328,5,animals,dog,
328,5,animals,cat,
328,5,animals,polar bear,
328,5,animals,zebra,
328,5,animals,horse,
328,5,animals,apes,
328,5,animals,giraffe,
328,5,animals,pig,
328,5,animals,chicken,
328,5,animals,cow,
328,5,animals,monkey,
328,5,animals,tiger,
328,5,animals,lion,
328,5,animals,donkey,
328,5,animals,llama,
328,5,animals,alpaca,
328,5,animals,walrus,
328,5,animals,seal,
328,5,animals,lizard,
328,5,animals,alligator,
328,5,animals,crocodile,
329,3,animals,cow,
329,3,animals,horse,
329,3,animals,sheep,
329,3,animals,goat,
329,3,animals,pig,
329,3,animals,chicken,
329,3,animals,salamander,
329,3,animals,lizard,
329,3,animals,tiger,
329,3,animals,lion,
329,3,animals,elephant,
329,3,animals,chimpanzee,
329,3,animals,gorilla,
329,3,animals,dog,
329,3,animals,cat,
329,3,animals,bird,
329,3,animals,raccoon,
329,3,animals,opossum,
329,3,animals,squirrel,
329,3,animals,chipmunk,
329,3,animals,frog,
329,3,animals,toad,
329,3,animals,rabbit,
329,3,animals,duck,
329,3,animals,fox,
329,3,animals,wolf,
329,3,animals,cheetah,
329,3,animals,leopard,
329,4,animals,bear,
329,4,animals,tiger,
329,4,animals,lion,
329,4,animals,zebra,
329,4,animals,chipmunk,
329,4,animals,squirrel,
329,4,animals,dog,
329,4,animals,cat,
329,4,animals,lizard,
329,4,animals,cheetah,
329,4,animals,leopard,
329,4,animals,wolf,
329,4,animals,fox,
329,4,animals,fish,
329,4,animals,panda,
329,4,animals,grizzly bear,
329,4,animals,elephant,
329,4,animals,giraffe,
329,4,animals,hamster,
329,4,animals,gerbil,
329,4,animals,snakes,
329,4,animals,parakeet,
330,3,animals,horse,
330,3,animals,dog,
330,3,animals,cat,
330,3,animals,penguin,
330,3,animals,alligator,
330,3,animals,crocodile,
330,3,animals,shark,
330,3,animals,mouse,
330,3,animals,rat,
330,3,animals,aardvark,
330,3,animals,snake,
330,4,animals,lion,
330,4,animals,tiger,
330,4,animals,cheetah,
330,4,animals,buffalo,
330,4,animals,bison,
330,4,animals,antelope,
330,4,animals,elephant,
330,4,animals,pig,
330,4,animals,horse,
330,4,animals,cow,
330,4,animals,goat,
330,4,animals,duck,
330,4,animals,cat,
330,4,animals,dog,
330,4,animals,mongoose,
330,4,animals,guinea pig,
330,4,animals,mouse,
330,4,animals,rats,
330,4,animals,snake,
330,4,animals,crocodile,
330,4,animals,alligator,
331,4,animals,ape,
331,4,animals,bear,
331,4,animals,skunk,
331,4,animals,deer,
331,4,animals,weasel,
331,4,animals,rabbit,
331,4,animals,elephant,
331,4,animals,giraffe,
331,4,animals,lion,
331,4,animals,tiger,
331,4,animals,squirrel,
331,4,animals,10-lined ground squirrel,
331,4,animals,robin,
331,4,animals,bird,
331,4,animals,parrot,
331,4,animals,blue jay,
331,4,animals,red-winged black bird,
331,4,animals,black bird,
331,4,animals,oriole,
331,4,animals,trout,
331,5,animals,deer,
331,5,animals,possum,
331,5,animals,raccoon,
331,5,animals,buffalo,
331,5,animals,elephant,
331,5,animals,giraffe,
331,5,animals,rat,
331,5,animals,mouse,
331,5,animals,tiger,
331,5,animals,lion,
331,5,animals,buffalo,
331,5,animals,gopher,
331,5,animals,rabbit,
331,5,animals,squirrel,
331,5,animals,chipmunk,
331,5,animals,dinosaur,
331,5,animals,giraffe,
331,5,animals,dog,
331,5,animals,cat,
331,5,animals,monkey,
332,4,animals,dog,
332,4,animals,cat,
332,4,animals,horse,
332,4,animals,elephant,
332,4,animals,giraffe,
332,4,animals,rhinoceros,
332,4,animals,tiger,
332,4,animals,lion,
332,4,animals,monkey,
332,4,animals,hippopotamus,
332,4,animals,zebra,
332,4,animals,deer,
332,4,animals,elk,
332,4,animals,moose,
332,4,animals,dolphin,
332,4,animals,whale,
332,4,animals,squirrel,
332,4,animals,chipmunk,
332,4,animals,raccoon,
332,4,animals,skunk,
332,4,animals,possum,
332,4,animals,panther,
332,5,animals,antelope,
332,5,animals,anteater,
332,5,animals,beaver,
332,5,animals,bear,
332,5,animals,bison,
332,5,animals,cat,
332,5,animals,cougar,
332,5,animals,cow,
332,5,animals,dog,
332,5,animals,dolphin,
332,5,animals,elephant,
332,5,animals,giraffe,
332,5,animals,hippopotamus,
332,5,animals,jackass,
332,5,animals,lion,
332,5,animals,leopard,
332,5,animals,lizard,
332,5,animals,monkey,
332,5,animals,horse,
332,5,animals,donkey,
332,5,animals,pony,
332,5,animals,hippopotamus,
332,5,animals,hyena,
332,5,animals,rooster,
333,4,animals,dog,
333,4,animals,cat,
333,4,animals,ferret,
333,4,animals,mouse,
333,4,animals,bird,
333,4,animals,squirrel,
333,4,animals,chipmunk,
333,4,animals,elephant,
333,4,animals,camel,
333,4,animals,leopard,
333,4,animals,giraffe,
333,4,animals,tiger,
333,4,animals,muskox,
333,4,animals,bison,
333,4,animals,water buffalo,
333,4,animals,penguin,
333,4,animals,herring,
333,4,animals,tern,
333,4,animals,beaver,
333,4,animals,walrus,
333,4,animals,gopher,
333,4,animals,meerkat,
333,4,animals,prairie dog,
333,4,animals,horse,
333,4,animals,cow,
333,4,animals,goat,
333,4,animals,sheep,
333,4,animals,eland,
333,4,animals,ibex,
333,4,animals,mohair goat,
333,5,animals,cat,
333,5,animals,dog,
333,5,animals,squirrel,
333,5,animals,mouse,
333,5,animals,bird,
333,5,animals,elephant,
333,5,animals,camel,
333,5,animals,tiger,
333,5,animals,lion,
333,5,animals,blue jay,
333,5,animals,eagle,
333,5,animals,hawk,
333,5,animals,vole,
333,5,animals,flying squirrel,
333,5,animals,rhinoceros,
333,5,animals,hippopotamus,
333,5,animals,eland,
333,5,animals,antelope,
333,5,animals,white-tailed deer,
333,5,animals,badger,
333,5,animals,wolverine,
333,5,animals,marten,
333,5,animals,mink,
333,5,animals,grizzly bear,
333,5,animals,polar bear,
333,5,animals,seal,
333,5,animals,penguin,
333,5,animals,whale,
333,5,animals,killer whale,
333,5,animals,porpoise,
333,5,animals,horse,
333,5,animals,cow,
333,5,animals,donkey,
334,4,animals,bear,
334,4,animals,lion,
334,4,animals,tiger,
334,4,animals,elephant,
334,4,animals,gorilla,
334,4,animals,monkey,
334,4,animals,giraffe,
334,4,animals,cheetah,
334,4,animals,jaguar,
334,4,animals,wildcat,
334,4,animals,penguin,
334,4,animals,dog,
334,4,animals,cat,
334,4,animals,bird,
334,4,animals,otter,
334,4,animals,hippopotamus,
334,4,animals,rhinoceros,
334,5,animals,dog,
334,5,animals,cat,
334,5,animals,lion,
334,5,animals,tiger,
334,5,animals,elephant,
334,5,animals,orangutan,
334,5,animals,polar bear,
334,5,animals,brown bear,
334,5,animals,black bear,
334,5,animals,kangaroo,
334,5,animals,emu,
334,5,animals,cow,
334,5,animals,horse,
334,5,animals,donkey,
334,5,animals,zebra,
334,5,animals,monkey,
335,3,animals,cat,
335,3,animals,dog,
335,3,animals,goat,
335,3,animals,cow,
335,3,animals,monkey,
335,3,animals,zebra,
335,3,animals,orangutan,
335,3,animals,giraffe,
335,3,animals,elephant,
335,3,animals,horse,
335,3,animals,donkey,
335,3,animals,rhinoceros,
335,3,animals,hippopotamus,
335,3,animals,deer,
335,3,animals,squirrel,
335,3,animals,rabbit,
335,3,animals,skunk,
335,3,animals,chipmunk,
335,3,animals,opossum,
336,4,animals,chicken,
336,4,animals,pig,
336,4,animals,goat,
336,4,animals,sheep,
336,4,animals,cow,
336,4,animals,deer,
336,4,animals,fox,
336,4,animals,raccoon,
336,4,animals,opossum,
336,4,animals,skunk,
336,4,animals,porcupine,
336,4,animals,bear,
336,4,animals,moose,
336,4,animals,elk,
336,4,animals,horse,
336,4,animals,dog,
336,4,animals,cat,
336,4,animals,fish,
336,4,animals,mouse,
336,4,animals,rat,
336,4,animals,wolf,
336,4,animals,coyote,
336,4,animals,squirrel,
336,4,animals,chipmunk,
336,4,animals,turtle,
336,4,animals,frog,
336,5,animals,horse,
336,5,animals,cow,
336,5,animals,pig,
336,5,animals,sheep,
336,5,animals,dog,
336,5,animals,cat,
336,5,animals,lion,
336,5,animals,tiger,
336,5,animals,elephant,
336,5,animals,giraffe,
336,5,animals,zebra,
336,5,animals,monkey,
336,5,animals,gorilla,
336,5,animals,deer,
336,5,animals,antelope,
336,5,animals,elk,
336,5,animals,bear,
336,5,animals,squirrel,
336,5,animals,rabbit,
336,5,animals,donkey,
336,5,animals,horse,
336,5,animals,frog,
336,5,animals,turtle,
338,4,animals,dog,
338,4,animals,cat,
338,4,animals,cow,
338,4,animals,horse,
338,4,animals,tiger,
338,4,animals,lion,
338,4,animals,zebra,
338,4,animals,giraffe,
338,4,animals,lynx,
338,4,animals,horse,
338,4,animals,turtle,
338,4,animals,snake,
338,4,animals,leopard,
338,4,animals,goat,
338,4,animals,mountain lion,
338,5,animals,cat,
338,5,animals,dog,
338,5,animals,cow,
338,5,animals,horse,
338,5,animals,sheep,
338,5,animals,lamb,
338,5,animals,donkey,
338,5,animals,elephant,
338,5,animals,giraffe,
338,5,animals,zebra,
338,5,animals,parakeet,
338,5,animals,robin,
338,5,animals,whale,
338,5,animals,snake,
338,5,animals,lizard,
338,5,animals,cockatoo,
338,5,animals,hedgehog,
338,5,animals,guinea pig,
338,5,animals,turtle,
338,5,animals,salmon,
338,5,animals,tiger,
338,5,animals,leopard,
338,5,animals,bear,
338,5,animals,deer,
338,5,animals,ostrich,
339,4,animals,aardvark,
339,4,animals,anteater,
339,4,animals,antelope,
339,4,animals,bear,
339,4,animals,badger,
339,4,animals,bison,
339,4,animals,buffalo,
339,4,animals,cat,
339,4,animals,cougar,
339,4,animals,cheetah,
339,4,animals,dog,
339,4,animals,deer,
339,4,animals,dingo,
339,4,animals,fox,
339,4,animals,elk,
339,4,animals,giraffe,
339,4,animals,hippopotamus,
339,4,animals,horse,
339,4,animals,llama,
339,4,animals,lynx,
339,4,animals,mountain lion,
339,4,animals,ox,
339,4,animals,okape,
339,4,animals,otter,
339,4,animals,penguin,
339,5,animals,aardvark,
339,5,animals,antelope,
339,5,animals,buffalo,
339,5,animals,bison,
339,5,animals,bear,
339,5,animals,cougar,
339,5,animals,cat,
339,5,animals,cheetah,
339,5,animals,dog,
339,5,animals,donkey,
339,5,animals,elephant,
339,5,animals,fox,
339,5,animals,giraffe,
339,5,animals,hare,
339,5,animals,llama,
339,5,animals,moose,
339,5,animals,rhinoceros,
339,5,animals,hippopotamus,
339,5,animals,peacock,
339,5,animals,crane,
339,5,animals,goose,
339,5,animals,duck,
339,5,animals,monkey,
339,5,animals,gorilla,
339,5,animals,ape,
339,5,animals,woodchuck,
339,5,animals,squirrel,
340,4,animals,antelope,
340,4,animals,bear,
340,4,animals,cat,
340,4,animals,dog,
340,4,animals,elephant,
340,4,animals,goat,
340,4,animals,iguana,
340,4,animals,jackrabbit,
340,4,animals,kangaroo,
340,4,animals,lemur,
340,4,animals,monkey,
340,4,animals,pelican,
340,4,animals,rabbit,
340,4,animals,snake,
340,4,animals,turtle,
340,4,animals,lion,
340,4,animals,tiger,
340,5,animals,porcupine,
340,5,animals,deer,
340,5,animals,turkey,
340,5,animals,baboon,
340,5,animals,cat,
340,5,animals,dog,
340,5,animals,pig,
340,5,animals,horse,
340,5,animals,cow,
340,5,animals,sheep,
340,5,animals,goat,
340,5,animals,chicken,
340,5,animals,rooster,
340,5,animals,duck,
340,5,animals,elephant,
340,5,animals,rhinoceros,
340,5,animals,hippopotamus,
340,5,animals,leopard,
340,5,animals,lion,
340,5,animals,jaguar,
340,5,animals,cougar,
340,5,animals,antelope,
340,5,animals,elk,
340,5,animals,moose,
340,5,animals,bear,
340,5,animals,fox,
340,5,animals,raccoon,
340,5,animals,panda,
340,5,animals,hyena,
340,5,animals,wolf,
340,5,animals,coyote,
342,4,animals,gorilla,
342,4,animals,rhinoceros,
342,4,animals,monkey,
342,4,animals,baboon,
342,4,animals,rhesus monkey,
342,4,animals,chicken,
342,4,animals,cow,
342,4,animals,horse,
342,4,animals,sheep,
342,4,animals,pig,
342,4,animals,zebra,
342,4,animals,lion,
342,4,animals,tiger,
342,4,animals,leopard,
342,4,animals,guinea pig,
342,4,animals,hamster,
342,4,animals,dog,
342,4,animals,cat,
342,4,animals,giraffe,
342,4,animals,ape,
342,4,animals,cheetah,
342,5,animals,hippopotamus,
342,5,animals,cat,
342,5,animals,dog,
342,5,animals,llama,
342,5,animals,alpaca,
342,5,animals,monkey,
342,5,animals,rhinoceros,
342,5,animals,donkey,
342,5,animals,zebra,
342,5,animals,horse,
342,5,animals,gazelle,
342,5,animals,deer,
342,5,animals,reindeer,
342,5,animals,antelope,
342,5,animals,bear,
342,5,animals,wolf,
342,5,animals,beaver,
342,5,animals,crocodile,
342,5,animals,alligator,
342,5,animals,frog,
342,5,animals,fish,
343,3,animals,bird,
343,3,animals,cat,
343,3,animals,dog,
343,3,animals,elephant,
343,3,animals,monkey,
343,3,animals,zebra,
343,3,animals,horse,
343,3,animals,mule,
343,3,animals,cow,
343,3,animals,pig,
343,3,animals,rooster,
343,3,animals,snake,
343,3,animals,mouse,
343,3,animals,hamster,
343,3,animals,chinchilla,
343,3,animals,giraffe,
343,3,animals,rhinoceros,
343,3,animals,hippopotamus,
343,4,animals,dog,
343,4,animals,cat,
343,4,animals,mouse,
343,4,animals,fox,
343,4,animals,elephant,
343,4,animals,lion,
343,4,animals,zebra,
343,4,animals,giraffe,
343,4,animals,fish,
343,4,animals,turtle,
343,4,animals,bird,
343,4,animals,owl,
343,4,animals,snake,
343,4,animals,rhinoceros,
343,4,animals,hippopotamus,
343,5,animals,zebra,
343,5,animals,elephant,
343,5,animals,giraffe,
343,5,animals,lion,
343,5,animals,tiger,
343,5,animals,ostrich,
343,5,animals,rhinoceros,
343,5,animals,hippopotamus,
343,5,animals,peacock,
343,5,animals,panther,
343,5,animals,leopard,
343,5,animals,cat,
343,5,animals,dog,
343,5,animals,finch,
345,4,animals,bear,
345,4,animals,dog,
345,4,animals,wolf,
345,4,animals,fox,
345,4,animals,lizard,
345,4,animals,snake,
345,4,animals,whale,
345,4,animals,pig,
345,4,animals,cow,
345,4,animals,deer,
345,4,animals,rabbit,
345,4,animals,squirrel,
345,5,animals,dog,
345,5,animals,skunk,
345,5,animals,cow,
345,5,animals,moose,
345,5,animals,deer,
345,5,animals,rabbit,
345,5,animals,opossum,
345,5,animals,mouse,
345,5,animals,rat,
345,5,animals,snake,
345,5,animals,raccoon,
345,5,animals,badger,
345,5,animals,squirrel,
345,5,animals,beaver,
345,5,animals,buffalo,
345,5,animals,pig,
346,3,animals,dog,
346,3,animals,cat,
346,3,animals,elephant,
346,3,animals,lion,
346,3,animals,tiger,
346,3,animals,monkey,
346,3,animals,giraffe,
346,3,animals,lynx,
346,3,animals,mouse,
346,3,animals,rat,
346,3,animals,horse,
346,3,animals,cow,
346,3,animals,sheep,
346,3,animals,chicken,
346,3,animals,rooster,
346,3,animals,pig,
346,3,animals,goat,
346,4,animals,dog,
346,4,animals,cat,
346,4,animals,cow,
346,4,animals,horse,
346,4,animals,lamb,
346,4,animals,elephant,
346,4,animals,lion,
346,4,animals,tiger,
346,4,animals,giraffe,
346,4,animals,chipmunk,
346,4,animals,bunny,
347,4,animals,anteater,
347,4,animals,aardvark,
347,4,animals,antelope,
347,4,animals,alligator,
347,4,animals,crocodile,
347,4,animals,dog,
347,4,animals,cat,
347,4,animals,puma,
347,4,animals,muskox,
347,4,animals,reindeer,
347,4,animals,ant,
347,4,animals,zebra,
